word,synonyms
متعافي,"['بَارِئ', 'خَالِق']"
نفّر,"['جَفَّلَ', 'طَرَدَ']"
مبجّل,"['بَجِيل', 'مُعَظَّم', 'غَلِيظ']"
قادر,"['بِلْو', 'بَالِي', 'قَوِي']"
كثير الكلام,"['ثَرْثَار', 'مُبَالَغ فِيه']"
أوّل,['شَبَاب']
فتر(نشاطه),['أَكْعَنَ الرجل']
ردّى,"['هَلاَك', 'مَوْت', 'حِمَام']"
سالم,['سَلِيم']
تصغير,"['تَقْلِيل', 'تَحْقِير', 'إِهَانَة']"
استقبح,['اِسْتَهْجَنَ']
تقيّد,['تَكَبُّل']
مضيّ,"['ذَهَاب', 'مُرُور']"
ودّ,['حُبّ']
تهزّز,['تَحَرَّكَ']
دليل-ماهر-,['بِرْت']
إهلاك,"['جَمْجَمَة', 'غُمُوض', 'إِخْفَاء']"
لبس-ت-البرقع,['بَرْقَعَتالمَرأَةُ']
جاهل,"['سَفِيه', 'وَقِح']"
انبجس,"['اِنْفَجَرَ', 'تَدَّفَقَ']"
بدّد(ها),"['أَنْفَقَالثَرْوَة', 'صَرَفَها']"
أفيك,['كَذّاب']
موجود,"['حَاضِر', 'حَالِيّ']"
تكرّى,['نَامَ']
إضافة,['زِيَادَة']
أقنط,"['أَيَّسَ', 'أَيْأَسَ']"
أقنع,['أَرْضَى']
انخرط(في),"['اِنْتَظَمَفي', 'دَخَلَ']"
سخونة,"['حَرَارَة', 'حَمَاوَة']"
تقاصّ,"['تَخَالُص', 'تَعَادُل']"
اجتذل,"['فَرِحَ', 'اِبْتَهَجَ']"
أقنب,"['اِسْتَخْفى', 'تَسَتَّرَ']"
أقنت,['تَوَاضَعَلله تَعَالى']
تبلعم,"['تَبَلُّع', 'تَجَرُّع']"
رتّب,"['نَظَّمَ', 'نَضَّدَ']"
سغاب,['جُوع']
مقّت,"['بَغَّضَ', 'كَرَّهَ']"
تقاصر,"['تَقَلُّّّّص', 'اِنْقِبَاض']"
مندثر,"['دَارِسمِن الآثَار', 'مَمْحِيّ']"
اجتذب,"['جَذَبَ', 'شَدَّ']"
تعالي,"['تَبْسِيق', 'تَكَبُّر']"
اندمج,['اِنْضَمَّ']
باتر,"['بَاتِك', 'قَاطِع']"
استذكار,['تَّذَكُّر']
انجدام,['اِنْقِطَاع']
سارق,"['سَرُوق', 'لِصّ']"
جسور,"['شُجَاع', 'مِقْدَام', 'جَرِيء']"
انمار(الشّعر),['سَقَطَ']
ارتضى,"['حَبَّذَ', 'قَبِلَ']"
سلوّ,['نِسْيَان']
سوء الخلق,['إِفْظَاء']
إرخاء,['تَسْبِيل']
مفاخر,"['بَاذِخ', 'عَالِي', 'مُتَكَبِر']"
غائب,['آفِل']
إلغاء,['إِبْطَال']
يقظان-ليلا-,['سَهْران']
بغثة,['مَطَرخَفِيف']
فقد,"['أَضَاعَ', 'ضَيَّعَ']"
فقر,['خَصَاصَة']
إلغاز,['إِبْهَام']
مدير,"['حَاكِم', 'قَاضِي']"
بنّاء,"['مِعْمَار', 'مُشَيِّد']"
مساء,"['رَوَاح', 'ذَهَاب', 'عَشِيّ']"
حجاب,['سِّتْر']
كثر نباتها,['أَوْبَصَتِالأَرْضُ']
باقعة-من الرجال-,"['دَاهِيَة', 'شَدِيد  الذَكَاء']"
اخضوضل,"['اِبْتَلَ', 'نَدِيَ']"
باهى,['فَاخَرَ']
انكفّ(عن الأمر),['اِنْصَرَفَعنْهُ']
ذعر,"['خَافَ', 'فَزِعَ']"
عجّل,['أَسْرَعَ']
شجاع,"['جَرِيء', 'مِقْدَام']"
تسيير,"['تَرْحِيل', 'نَقْل']"
خاصّة-من القوم-,"['أَعْيَان', 'أَكَابِر']"
انثنى(عليه),['اِرْتَدَّعَلَيْهِ']
تعهّد,"['عُنِيَ', 'تَفَقَّدَ']"
ظمئ,"['حَرَّان', 'شَدِيدالعَطَش', 'هَيْمَان']"
تصادق,"['تَآخِي', 'تَوَادّ']"
بنّ(بالمكان),"['أَقَامَبِهِ', 'لَزِمَه']"
إشاعة,['إِظْهَار']
زمكة,['سَرِيعالغَضَب']
لم يشته(ه),['أَقْهَمَعنِ الطَعَامِ']
تعقيد,"['تَصْعِيب', 'تَشْدِيد', 'تَضْيِيق']"
اضمحلّ,['تَلاشَى']
سواد,['سُخْمَة']
تسييل,['إِجْرَاء']
انشدّ,"['اِنْعَقَدَ', 'اِجْتَمَعَ']"
اخضوضب,['اِخْضَرَّ']
جرع,['شَرِبَ']
باهظ,"['شَاقّ', 'صَعْب', 'غَالِي']"
باهر,['فَاخَرَ']
بدن,['سَمُنَ']
أوزاغ,['ضُعَفَاء']
ثقيل,['وَازِن']
ثقيف,"['حَاذِق', 'مَاهِر']"
احتذى,['اِنْتَعَلَ']
تولّى(عن),"['أَعْرَضَ عَن', 'صَدَ عَن']"
تصفية,"['تَكْرِير', 'إِعَادَة']"
بدّ,"['تَفْرِيق', 'إِبْعَاد']"
شكّ(فيه),['اِمْتَرَىفي الشيء']
خطّ,['كَتَبَ']
ارتفاع-المنزلة-,"['رِّفْعَة', 'عُلُوالقَدْر']"
ثيّب,"['أَرْمَلَة', 'فَاقِدَة الزَوَاج']"
أثخن في العدوّ,"['بالَغَ في قِتالِه', 'شَدَّ عَلَيه']"
تمسّك,"['حَرِصَ', 'شَرِهَ', 'بَخِلَ']"
خطر,"['سَنَحَ', 'عَرَضَ', 'حَضَرَ']"
تمسّى,['تَقَطَّعَ']
استهل,"['اِفْتَتَحَ', 'اِبْتَدَأَ']"
طعن,"['شَاخَ', 'كَبِرَ']"
خطئ,['أَثِمَ']
خطا,['مَشَى']
سعة(العيش),"['تَرَف', 'تَنَعُّم']"
خطأ,"['ذَنْب', 'جُرْم', 'إِثْم']"
تواقع,"['اِقْتَتَلَ', 'تَحَارَبَ']"
شنّع,"['أَنْعَى', 'قَبَّحَ']"
بدا,['ظَهَرَ']
بدء,"['بَدْو', 'سُكَّان البَادِيَة']"
بدد,"['تَفْرِيق', 'حَاجَة', 'طَاقَة']"
بدح,"['إِعْلاَن', 'بَوْح', 'إِذَاعَة']"
احتذر,"['اِحْتِراز', 'تَوَقِّي']"
بدر,['قَمَركَامِل']
تضعيف,"['تَوْهِين', 'تَهْزِيل']"
استهتار,"['اِتِّبَاع الهَوَى', 'لاَمُبَالاَة']"
تّخبئة,"['إِخْفَاء', 'ٍّسَّتْر']"
أري,['عَسَل']
استيقظ(للصلاة),['تَهَجَّدَ']
تبطّؤ,"['إِبْطَاء', 'تَوَانِي', 'تَأَخُّر']"
تبطّأ,"['أَبْطَأَ', 'تَوَانَى', 'تَأَخَّرَ']"
خنذيذ,"['كَرِيم', 'شُجَاع']"
إتعاب-شديد-,['إِنْهَاك']
آمد,['مَمْلُوء']
تبشّع,"['تَشَوَّهَ', 'قَبُحَ']"
شديد - الذكاء-,"['بَاقِعَةٌمن الرِجَالِ', 'دَاهِيَة']"
إقفار,"['تَوَحُّش', 'خَلاَء']"
شجب,"['أَحْزَنَ', 'أَهْلَكَ', 'أَمَاتَ']"
بغث-ت-السماء,['أَمْطَرَترَذَاذًا']
دّهر,"['أَبَد', 'قِدَم', 'دَّيْمُومة']"
باتك,"['قَاطِع', 'بَاتِر']"
اجتغف,['اِقْتَلَع']
فرّق(ها),['بَعْثَرَالأشْيَاء']
شجن,"['حُزْن', 'هَمّ']"
شجو,"['حُزْن', 'هَمّ']"
رفض,"['رَمَى', 'تَرَكَ', 'مَانَعَ']"
امتغط(السيف),"['اِنْتَزَعَ', 'أَخْرَجَ']"
حقد شديد,"['إِحْناق', 'إِغضاب']"
تبطّل,['تَعَطَّلَ']
قنع-به-,"['رَضِيَعَنْهُ', 'اِخْتَارَه']"
طاهرة,"['شَرِيفَةمن النِساء', 'عَفِيفَة']"
إثارة,"['بَعْث', 'إِرْسَال', 'تَهيِيج']"
تباكى,['تَكَلَّفَالبُكاء']
أنجد(الشيء),['اِرْتَفَعَ']
تباكي,['تَكَلُّف البُكاء']
التكّ( في كلامه),['أَخْطَأَ']
ذو-التّرس-,['تَارِس']
دعاء,"['اِبْتِهال', 'تَضَرُع']"
أوضح,['جَلاَالأَمْرَ']
أوضأ,"['أَحْسَن', 'أَنْظَفَ']"
سّر,['بَحِيث']
امتداح,['مَدْح']
باج,"['بَرَقَ', 'لَمَعَ']"
جمد,"['سَكَنَ', 'هَدَأَ', 'أَقَامَ']"
جدّاء(من الإبل),['يَابِسَة الضَرع']
مملوء,['آمِد']
جمع,"['حَفَّلَ', 'زَيَّنَ']"
جمل,"['حَسُنَ', 'اِزْدَانَ']"
نصر,"['دَعَمَ', 'أَعَانَ', 'قَوَّى']"
جمّ,"['تَرَكَ', 'لم يَرْكَب']"
مملوك,"['رَقِيق', 'نَاعِم', 'دَقِيق']"
التطاط,['اِسْتِتَار']
اختبأ,"['جَنَّ', 'اِسْتَتَرَ']"
إعمال(في النحو),['إِشْغَال']
استصوب,['اِسْتَصَحَّ']
كثير الضحك,"['بَهْلُول', 'سَيِّدخَيِّر']"
اختبر,['جَرَّبَ']
جريمة,"['ذَنْب', 'جِنَايَة']"
أصغى,['سَمِعَ']
جزوع,"['مُضْطَرِب', 'قَلِيل الصَبر']"
إعانة,"['دَعْم', 'تَقْوِيَة', 'نَصْر']"
توحيد(الآراء),"['جَمْعبَيْنَهَا', 'تَوْفِيقبَيْنَهَا']"
انجلى,"['اِتَّضَحَ', 'اِنْكَشَفَ', 'بَانَ']"
أصاخ,"['اِسْتَمَعَ', 'أَصْغَى']"
سهّل,"['سَوَّلَ', 'حَبَّبَ']"
إدمال,['إِصْلاَح']
انملق-الشيء-,['لاَنَ']
شدّة (الغضب),['تَأْقَة']
جلا(عن البلاد),['خَرَجَ']
فلاح,"['تَوَفُّق', 'نَجَاح']"
عودة عن الخطيئة,['تَوْبَة']
إجهاد,"['إِرْهَاق', 'تَّعَب']"
لين,['رِفْق']
رجّع(صوته),"['رَنَّمَ', 'طَرَّبَ']"
أنضّ(الرضيع),['أَرْضَعَه']
أصغر,"['أَقَلّ', 'أَدْنَى']"
انقهل,['سَقَطَضَعْفَا']
تأطّر(الشيء),"['اِعْوَجَّ', 'اِلْتَوَى']"
بقّاق,['ثَرْثَار']
زكّ,"['مَهْزُول', 'ضَعِيف']"
غير منقاد,"['حَرُون', 'وَاقِف']"
غضبان,"['حَرِد', 'مُسْتَاء']"
أحنق,"['حَقَدَ', 'أَغْضَبَ']"
حاكى,"['شَاكَلَ', 'مَاثَلَ', 'شَابَهَ']"
تزيين(الكذب),"['تَزْوِير', 'إِبْطَال']"
حاكم,"['قَاضِي', 'مُدِير']"
ركيك,['ضَعِيف']
صالح,['سَالَمَ']
بعد(عنه),"['تَجَنَّبَه', 'تَلاَفَىه']"
أمدش,"['هَزِيل', 'ضَعِيف', 'أَحْمَق']"
أمدر,['عَظِيم البَطْن']
خضوع,"['رُضُوخ', 'ذُّلّ']"
سّلب,['اِخْتِلاس']
بذرق,['بَذَّرَ']
أكهاء(الناس),['نُبَلاَء']
نظّف,"['سَوَّكَ', 'دَلَّكَ']"
رحرح-من العيش-,['وَاسِع']
أمدى,"['كَبُرَ', 'أَمْهَلَ']"
أمدّ,"['أَعَانَ', 'نَصَرَ', 'أَعْطَى']"
إرسال,"['تَسْرِيح', 'تَخْلِيص']"
رشيد,"['ذُو الرُشْد', 'مُرْشِد']"
شديد(البخل),['بَخَّال']
انهبط,"['نَقُصَ', 'اِنْحَطَّ']"
انضبط,['اِنْتِظَمَ']
تفرقة,['تَوْزِيع']
تآخي,"['تَوَادّ', 'تَصَادُق']"
تآخى,"['تَوَادَّ', 'تَصَادُق']"
أّرث,['أَشْعَلَ']
سلام,"['سَلْم', 'صُلْح']"
أفّ,"['تَأَفَّفَ', 'تَضَجَّرَ']"
إتراع,"['تَطْفِيح', 'مَلْء']"
حاسد,['حَسُود']
استعداد,['تَأَهُّب']
أفك,['كَذَبَ']
أفف,['ضَجَرَ']
أفن,['حُمْق']
أفل,"['أَقْمَسَالكِوْكِبُ', 'غَابَ']"
أوكس,"['أَنْقَص', 'قَلِيلالحَظّ', 'خَسِيس']"
طوالع,['بَوازِغُمن النُجُومِ']
بقر,"['كَذِب', 'مُصِيبَة']"
سطّر,['كَتَبَ']
أظهر(بعد الخفاء),['أَنْبَطَالشَيء']
أقرع,['أَصْلَع']
إحماء,['تَسْخِين']
اقتياظ,['إِقَامَة']
رخّى,['خَلَطَ']
سطّح,"['بَسَّطَ', 'سَوَّى']"
توزّع,"['اِقْتِسَام', 'تَفَرُّق']"
أقرب,['أَدْنَى']
أقرّ,['اِعْتَرَفَ']
جاثم,['لاَصِق بِالأَرْض']
جاثي,['جَالِسعَلَى رُكْبَتَيه']
أرّق,['سَهَّدَ']
تكلّف(البكاء),['تَبَاكى']
تقدم,"['تَزَلُّف', 'تَقَرُب']"
أقرن,['جَمَعَبين الشيءين']
انطلاق,"['إِقْلاَع', 'زَوَال']"
تخشّن,['اِخْشِيشَان']
تخشّل,"['تَوَاضَعَ', 'ذَلَّ']"
تخشّي,['خَوف']
تخشّى,['خَافَ']
مأزق,"['بِيص', 'شِّدَة', 'ضِيق']"
بقي,"['دَامَ', 'ثَبُتَ']"
تشجيع,"['تَرْجِيل', 'تَقْوِيَة', 'تَسْرِيح']"
تسكين,['تَهْدِئَة']
ذام,"['عَابَ', 'لاَمَ', 'ذَمَّ']"
صعوبة,"['شَصَب', 'اِشْتِدَاد']"
إقران,['جَمْعبين الشيءين']
أضلّ,"['تَيَّهَ', 'ضَيَّعَ']"
مؤخّر,['دُبْر']
رصف,['ضَمّ']
خداع,['اِخْتِلاَب']
سحّم,['سَوَّدَ']
ضوء,"['سَنَاء', 'عُلُوّ', 'رِفْعَة']"
استضعاف,"['إِكَارة', 'اِسْتِذْلاَل', 'اِحْتِقَار']"
جمام,['رَاحَة']
تلهّبت,"['أَجّتِ النارُ', 'اضطرمت']"
ابترى,"['بَرَى', 'نَحَتَ']"
أخزن,['اِسْتَغْنَى']
ناحت,"['بَارٍ', 'خَالِق']"
غضب-عليه-,"['تَحَابَقَعَلَيهِ', 'شَتَمَه']"
جماح,"['تَمَرُّد', 'نُفُور', 'هَيَجَان']"
أمروع(من الأرض),['خِصْب']
افتضح,"['تَكَشَّفَ', 'ظَهَرَ']"
أنعث(في ماله),['أَسْرَفَفي إنْفَاقِهِ']
مستعطي,"['سَائِل', 'مَائِع']"
لم -تزرع-,['بَوَارُمن الأَرضِ']
رفع(عن الأرض),"['اِلْتِقَاط', 'عُثُورعلى الشيء']"
بحبوحة-من العيش-,"['سَعَة', 'لِين']"
امّدح,"['اِتَّسَعَ', 'اِمْتَدَّ']"
ألّب(القوم),['جَمَعَبينَهم']
تعييب,['تَعْبِير']
برّيّ(من الحيوان),['مُتَوَحِش']
بارح(المكان),['فَارَقَه']
إقرار,['اِعْتِراف']
رسا,['ثَبَتَ']
بجّل,"['عَظَّمَ', 'جَلَّلَ']"
رسب,"['سَقَطَ', 'أَخْفَقَ']"
بحر,"['يَمّ', 'شَقّ']"
هذيان,['إِهْذَار']
رحمة,"['رَوْح', 'رَاحَة', 'فَرَح']"
بثّ-الخبر-,['أَذَاعَه']
متنزّه,"['أَنُوف', 'مُتَرَفِع', 'أَبِيّ']"
باذأ,"['خَاصَمَ', 'أَفْحَشَفي كَلاَمِهِ']"
ارتفاع في الهواء,"['تَحْلِيق', 'اِسْتِدَار']"
تأكّد,"['اِشْتِدَاد', 'تَوَثُّقَ']"
خرق,"['حَمُقَ', 'جَهْل']"
خرف,['أَهْتَرَ']
انفطار,['اِنْشِقَاق']
استمع,"['أَصَاخَ', 'أَصْغَى']"
أنور(الشيء),['ظَهَرَ']
أنضج(ه),['أَهْرَتَ_اللَّحْمُ_']
اهتمج-الوجه-,['ذَبُلَ']
ضمور,"['شَزْب', 'ضَعْف']"
باذل,"['مُعْطِي', 'مُضَحّي']"
أنف-أبيّ-,['أَنْفٌحَمِيٌّ']
باذّ,"['سَيِّئالحَال', 'رَّثّ']"
هرولة,"['اِنْكِتَال', 'مَشْيسَرِيعًا']"
دّويّ,['اِهْتِفَاف']
خرب,['مُهَدَّم']
خرج,['شَخَصَمن']
امتغاط,"['اِمْتِدَاد', 'طُول', 'اِنْتِزَاع']"
رسم,"['تَخْطِيط', 'تَسْطِير', 'تَصْمِيم']"
رسل,"['رِفْق', 'تُؤَدَة']"
رسى,"['وَقَفَ', 'ثَبَتَ']"
أدرك,"['تَنَبَّهَ', 'فَطِنَ']"
بجّج,"['أَفْرَحَ', 'سَرَّ']"
طوّل-عليه-,"['بَسَّقَعَلَيهِ', 'تَأَخَّرَعَلَيهِ']"
غباء,"['حُمْق', 'قِلَّةُالعَقْل']"
انصدع,"['اِنْشَقَ', 'اِنْفَتَحَ', 'اِنْخَرَقَ']"
خطريف,['سَرِيع']
أجار,"['أَنْقَذَ', 'أَغَاث']"
أجاز,"['سَوَّغَ', 'أَبَاحَ']"
تكّلف النسيان,['تَنَاسِي']
أجاج,"['مالِح', 'مُرّ']"
أجاد,"['أَحْكَمَ', 'أَتْقَنَ']"
أجاب,['رَدَّ']
ممانعة,"['رَفْض', 'رَمْي', 'تَرْك']"
أنّث(في الأمر),"['لاَنَ فيهِ', 'تَسَاهَلَ']"
شزب,"['ضَمَرَ', 'ضَعُفَ']"
حرّ-شديد-,"['أُوَار', 'عَطَش', 'دُخَان']"
أوباش,['خَلِيطمن الناس']
استل(من الغمد),"['اِمْتَحَطَالسيف', 'اِنْتَزَعَ', 'أَخْرَجَ']"
بلّم,['سَكَتَ']
بلّل,"['نَدّى', 'رَطَّبَ']"
تفرّق(وا),"['اِنْكَشَحَالقَومُ', 'ذَهَبَوا']"
التثام,"['اِنْتِقَاب', 'اِحْتِجَاب الوَجْه']"
شزر,['نَظَربِجَانِبِ العَيْن']
حرث,"['شَقَّ', 'ذَلَّلَ']"
اكتزاز,['تَقَبُّض']
بلّد,"['فَتَرَنَشَاطَهُ', 'بَخِلَ']"
فني,"['اِنْقَضَى', 'مَضَى', 'اِنْقَطَعَ']"
براعة,"['حِذْق', 'مَهَارَة']"
تباغض,"['تَلاَحِي', 'لَعْن', 'شَتم']"
بلّغ,"['أَبْلَغَ فُلاناً أَمْرًا', 'أَوْصَلَ إِلَيْهِ']"
بلّع,['جَرَّعَ']
اندق(البطن),['اِنْتَفَخَ']
شزّ,['يَابِس']
إعتاق(من الأسر),['تَحْرِير']
انكمى,"['اِسْتَخْفَى', 'اِسْتَتَرَ']"
هشّ,"['رَخْو', 'لَيِّن']"
توادّ,"['تَوَامُق', 'تَحَابّ']"
إيوان,['قَصْر']
أوساط,"['أَثْناء', 'خِلال']"
أتقن العمل,"['أَجَادَ', 'أَحْكَمَ']"
نقض,"['تَهْدِيم', 'هَدّ', 'إِسْقَاط']"
نقص,"['اِنْهَبَطَ', 'اِنْحَطَّ']"
تحابق-عليه-,"['شَتَمَه', 'غَضِبَعَلَيهِ']"
جلوس-على انفراد-,"['اِنْقِمَاع', 'اِحْتِجَاب']"
لحّام,"['جَزَّار', 'ذَبَاح']"
أمرض(ه),['أَوْبَصَه']
تّيه,"['تَكَبُّر', 'تَعَظُّم', 'تَجَبُّر']"
توأّد,"['تَأَنَّى', 'تَمَهَّلَ']"
تأنّي,['تَمَهُّل']
تأنّى,"['تَوَأَّدَ', 'تَمَهَّلَ']"
تافر,['وَسِخ']
نطق,['تَلَفُّظ']
نوم,['رُقُود']
