word,synonyms
смилостивиться,"['жалеть', 'потворствовать', 'щадить']"
смирение,"['кротость', 'безответность', 'безропотность', 'добродушие', 'миролюбие', 'мягкость', 'покорность', 'скромность', 'терпеливость', 'уступчивость', 'бесхарактерность']"
смиренный,"['злой', 'своенравный']"
смирный,"['кроткий', 'хладнокровный']"
смирять,"['подчинять', 'превосходить']"
смиряться,['уступать']
смотр,['критика']
смотреть,"['взор', 'заботиться', 'осматривать']"
смутный,"['бледный', 'глухой', 'двусмысленный', 'загадочный', 'замысловатый', 'матовый', 'расплывчатый', 'таинственный']"
смущать,['тревожить']
смущаться,"['стыдиться', 'робеть']"
смысл,['достоинство']
смыслить,"['знать', 'догадываться', 'обнаруживать', 'воспринимать', 'узнавать']"
смышленый,['хитрый']
смягчать,"['умилостивлять', 'успокаивать']"
смятение,['беспорядок']
снабжать,"['давать', 'вооружать']"
снаряд,['оружие']
сначала,"['давно', 'недавно', 'некогда', 'перед']"
снедь,"['питание', 'еда']"
снимать,['брать']
снимок,"['вид', 'рисунок']"
снискивать,['зарабатывать']
снисходительный,"['злой', 'своенравный']"
снисходить,"['жалеть', 'потворствовать', 'щадить']"
снисхождение,['покровительство']
снова,"['вдругорядь', 'паки']"
сновать,['идти']
сносный,['посредственный']
снотворный,"['усыпительный', 'сонный', 'наводящий сон', 'баюкальный']"
собака,"['пес', 'дворняжка', 'шавка', 'моська', 'щенок']"
собеседование,"['борьба', 'брань', 'дело', 'ссора']"
собирать,"['вербовать', 'забавляться', 'соединять']"
собираться,"['намереваться', 'толпиться']"
соблазн,['камень преткновения']
соблазнитель,"['искуситель', 'совратитель', 'обольститель', 'смутитель']"
соблазнительный,"['красный', 'милый', 'отличный']"
соблазнять,"['возбудить', 'привлекать', 'уговаривать']"
соблюдать,"['делать', 'удовлетворять']"
собор,"['соединение', 'общество', 'совет', 'куча', 'стадо', 'толпа']"
собрание,"['соединение', 'общество', 'совет', 'куча', 'стадо', 'толпа']"
собственник,"['домохозяин', 'домовладыка', 'большак', 'глава дома', 'содержатель гостиницы']"
собственноручно,['самостоятельный']
собственность,"['багаж', 'запас', 'обстановка']"
собственный,['свой']
событие,"['случай', 'быль', 'приключение', 'происшествие', 'дело', 'история', 'обстоятельство', 'встреча', 'инцидент', 'прецедент', 'казус', 'карамболь', 'оказия', 'пассаж', 'факт', 'эпизод', 'авантюра', 'похождение', 'драма', 'сцена', 'трагедия']"
совать,['двигать']
соваться,['проникать']
совершать,"['выделывать', 'готовить', 'причинять', 'работать', 'строить']"
совершение,['делание']
совершенно,['весь']
совершенный,"['безграничный', 'абсолютный']"
совершенство,"['образцовый', 'знать сущ']"
совершенствовать,['портить']
совеститься,['смущаться']
совесть,['стыдиться']
совет,['совещание']
советник,"['советчик', 'нестор']"
советовать,"['возбуждать', 'предлагать', 'отговаривать', 'учить']"
советоваться,"['совещаться', 'переговариваться', 'держать совет']"
совещание,['совет']
совещаться,"['советоваться', 'переговариваться', 'держать совет']"
совладать,"['подчинять', 'превосходить']"
совместно,['участвовать']
совмещать,['прибавлять']
совокупность,"['общество', 'коллекция']"
современный,"['прошедший', 'будущий']"
совсем,['весь']
согласие,"['дружба', 'дозволение', 'сходство']"
согласный,['соглашаться']
согласовать,"['мирить', 'помирить', 'примирять', 'улаживать', 'соглашать']"
согласоваться,"['кстати', 'пара', 'приличествовать']"
соглашаться,"['дружить', 'разделываться', 'уступать']"
соглашение,"['дружба', 'дозволение', 'сходство']"
соглядатай,"['агент', 'доносчик']"
содействие,"['помощь', 'вспоможение', 'вспомоществование', 'поддержка', 'подмога', 'подспорье', 'пособие', 'воспособление', 'пособничество', 'сотрудничество', 'польза', 'субсидия']"
содействовать,['помощь']
содержание,"['вещество', 'суть']"
содержательный,"['полный', 'солидный']"
содержать,"['вмещать', 'иметь', 'питать']"
содержаться,['быть']
соединение,"['смесь', 'собрание', 'союз']"
соединять,['прибавлять']
соединяться,"['собираться', 'сосредоточиваться', 'срастаться']"
сожаление,['жалеть']
сожалеть,"['щадить', 'печалиться', 'сжалиться', 'сочувствовать']"
создавать,"['знать', 'догадываться', 'обнаруживать', 'воспринимать', 'узнавать']"
создание,['человек']
сознаваться,"['раскаиваться', 'рассказывать']"
сознательно,['случайно']
сойти с ума,"['сходить с ума', 'обезуметь', 'помешаться', 'рехнуться', 'тронуться', 'свихнуться', 'спятить с ума', 'лишиться ума', 'одуреть', 'ошалеть', 'взбеситься']"
сокращать,"['увеличивать', 'прибавлять']"
сокровенный,['открытый']
сокровищница,['убежище']
сокрушаться,"['плакать', 'тосковать']"
сокрушение,['веселье']
солдат,['военнослужащий']
солидный,"['надежный', 'настоящий']"
сомневаться,['смущаться']
сомнение,['недоверие']
сомнительный,"['подозрительный', 'непрочный']"
сон,['бдеть']
соображать,"['знать', 'догадываться', 'обнаруживать', 'воспринимать', 'узнавать']"
соображение,['доказательство']
сообразительный,['хитрый']
сообразно,"['соответственно', 'соразмерно', 'пропорционально', 'в меру', 'по мере', 'по', 'применительно', 'согласно', 'в применении', 'подстать']"
сообща,['участвовать']
сообщать,['оставлять в неизвестности']
сообщение,"['известие', 'объявление']"
сообщник,"['близкий', 'причастный', 'помощник', 'товарищ']"
соответствие,"['согласие', 'сходство']"
соответствовать,"['кстати', 'пара', 'приличествовать']"
соотечественник,['товарищ']
соотношение,['сходство']
соперник,['враг']
соперничать,"['бороться', 'спорить']"
соперничество,"['борьба', 'антагонизм']"
сопоставление,['пример']
сопоставлять,['разница']
сопровождать,"['вторить', 'подыгрывать', 'аккомпанировать']"
сопровождение,['свита']
сопротивление,['возражение']
сопротивляться,"['возражать', 'восставать', 'упрямиться']"
сопутствовать,"['вторить', 'подыгрывать', 'аккомпанировать']"
сор,"['худой', 'старый']"
соразмерно,"['сообразно', 'соответственно', 'пропорционально', 'в меру', 'по мере', 'по', 'применительно', 'согласно', 'в применении', 'подстать']"
соразмерный,"['кстати', 'пара']"
сорванец,['беспокойный']
соревнование,"['борьба', 'антагонизм']"
сорт,"['круг', 'сословие', 'степень', 'часть']"
сортировка,['соединение']
соседний,['ближний']
сословие,['общество']
состав,"['общество', 'коллекция']"
составитель,"['писатель', 'автор']"
составлять,['лгать']
состариться,"['устареть', 'постареть', 'обветшать', 'одряхлеть', 'завянуть', 'поблекнуть', 'полинять', 'поседеть', 'приходить в ветхость', 'отжить свой век', 'выходить из употребления', 'выходить из моды']"
состояние,['общество']
состоятельный,['богатый']
сострадательный,['добрый']
состязание,"['драка', 'битва', 'столкновение', 'спор']"
состязаться,"['враждовать', 'равняться', 'спорить']"
сотрудник,"['товарищ', 'доверенное лицо']"
сохранять,"['защищать', 'охранять']"
сохраняться,"['оставаться', 'уцелеть']"
сочетать,['прибавлять']
сочинение,"['книга', 'выдумка']"
сочинитель,"['писатель', 'автор']"
сочинять,['лгать']
сочувствовать,['жалеть']
союз,"['дружба', 'общество']"
спасать,['помогать']
спасение,"['выход', 'исход']"
спасибо,"['благодарность', 'признательность']"
спасительный,"['бесполезный', 'вредный']"
спать,['бдеть']
сперва,"['давно', 'недавно', 'некогда', 'перед']"
специалист,['опытный']
специальный,"['необыкновенный', 'отдельный']"
спешить,['торопить']
спешный,['скорый']
список,"['опись', 'роспись', 'перечень', 'оглавление', 'инвентарь', 'ведомость', 'наличность', 'каталог', 'меню', 'прейскурант', 'программа', 'реестр', 'табель', 'таблица']"
спич,['слово']
сплетник,['клеветник']
сплетничать,['попасть на зубок']
сплетня,['клевета']
сплошной,['постоянный']
сподвижник,"['товарищ', 'доверенное лицо']"
спозаранку,['поздно']
спокойный,"['кроткий', 'хладнокровный']"
спокойствие,"['отдых', 'тишина']"
сполна,['весь']
спор,"['борьба', 'брань', 'дело', 'ссора']"
спорить,"['возражать', 'враждовать', 'соперничать', 'ссориться']"
спорный,"['подозрительный', 'непрочный']"
спорщик,"['сорванец', 'сорвиголова']"
способ,['как']
способность,"['годность', 'дееспособность', 'работоспособность', 'кредитоспособность', 'правоспособность']"
способный,['бездарность']
способствовать,['помощь']
спотыкаться,"['запнуться', 'оступиться']"
справедливый,['правильный']
справляться,"['подчинять', 'превосходить']"
спрашивать,['ставить вопрос']
спускаться,['разоряться']
сравнение,['пример']
сравнивать,['разница']
сравниться,"['бороться', 'сравнивать']"
сражаться,"['враждовать', 'равняться', 'спорить']"
сражение,"['борьба', 'драка', 'столкновение']"
сразу,"['вдруг', 'скоро']"
срамить,"['клеветать', 'обвинять']"
срамной,"['преступный', 'бесчестный', 'неприличный']"
среда,"['общество', 'коллекция']"
средственный,['так себе']
средство,"['бальзам', 'капли', 'мазь', 'микстура', 'облатки', 'пилюли', 'порошок', 'эликсир']"
сряду,['постепенно']
ссора,['спор']
ссориться,['враждовать']
стадия,"['качество', 'разряд']"
стадо,"['толпа', 'куча']"
стакнуться,"['дружить', 'разделываться', 'уступать']"
стан,['общество']
становиться,['быть']
старание,"['забота', 'попытка', 'требование']"
старательность,['усердие']
старательный,"['внимательный', 'усердный']"
стараться,"['желать', 'искать', 'намереваться', 'усердствовать']"
стареть,['устареть']
старик,"['человек пожилой', 'человек в летах', 'человек в преклонном возрасте', 'человек в почтенных летах']"
старинный,['возраст']
стародавний,['возраст']
старомодный,['возраст']
старость,"['взрослый', 'молодой', 'старый']"
старшинство,"['первенство', 'верховенство', 'главенство', 'господство', 'начальствование', 'предводительство', 'преобладание', 'гегемония', 'команда', 'превосходство', 'преимущество']"
старый,['возраст']
старье,"['худой', 'старый']"
статист,['лицедей']
статный,"['согласный', 'величавый']"
статья,"['книга', 'выдумка']"
стая,"['толпа', 'куча']"
стезя,['путь']
стена,['забор']
степенный,"['высокопарный', 'неестественный', 'стройный']"
степень,"['качество', 'разряд']"
стеречь,"['защищать', 'хранить']"
стеснение,"['затруднение', 'неудача']"
стеснять,"['обижать', 'давить', 'обременять']"
стесняться,['смущаться']
стиль,"['вид', 'обычай']"
стимул,['влияние']
стирать,"['фильтровать', 'процеживать', 'отстаивать']"
стихийный,"['невольный', 'непроизвольный', 'безотчетный', 'бессознательный', 'инстинктивный', 'машинальный', 'механический', 'невменяемый', 'рефлекторный']"
стихотворец,"['писатель', 'бездарность']"
стоимость,['достоинство']
стоить,['значение']
стойкий,"['мятежный', 'навязчивый', 'усердный']"
стол,"['питание', 'еда']"
столб,"['древко', 'палка']"
столкновение,"['битва', 'набег', 'спор']"
столковаться,"['дружить', 'разделываться', 'уступать']"
стонать,"['вздыхать', 'охать']"
сторож,"['страж', 'стражник', 'караульщик', 'караульный', 'часовой', 'блюститель', 'дозорный', 'смотритель', 'хранитель', 'оберегатель', 'конвойный', 'цербер']"
сторожить,"['защищать', 'хранить']"
сторона,['страна']
сторониться,"['чуждаться', 'чураться', 'дичиться']"
стоянка,"['отдых', 'препятствие']"
стоять,['упражняться']
страда,"['действие', 'занятие']"
страдалец,"['мученик', 'великомученик', 'страстотерпец']"
страдание,"['болезнь', 'неприятность']"
страдать,['терпеть']
стража,"['сторож', 'страж', 'стражник', 'караульщик', 'караульный', 'часовой', 'блюститель', 'дозорный', 'смотритель', 'хранитель', 'оберегатель', 'конвойный', 'цербер']"
страждущий,['слабый']
страна,['место']
странник,['скиталец']
странность,['недостаток']
странный,"['неестественный', 'редкий', 'удивительный']"
странствие,"['дорога', 'путешествие', 'способ']"
странствовать,"['бродить', 'блуждать']"
страстный,['вспыльчивый']
страсть,"['дружба', 'желание']"
страх,['тревога']
страшилище,"['жестокий', 'зверь', 'изверг', 'урод']"
страшить,['угрожать']
страшиться,"['беспокоиться', 'боязнь', 'испугаться', 'тревожиться']"
страшливый,['осторожный']
страшный,['опасный']
стращать,['пугать']
стрелять,['бросать']
стремглав,"['быстро', 'вдруг', 'небрежно', 'немедленно', 'впопыхах']"
стремительный,"['близкий', 'бойкий', 'временный', 'горячий', 'спешный']"
стремиться,"['желать', 'стараться', 'скоро']"
стремление,"['намерение', 'корыстолюбие', 'любовь', 'попытка']"
строгий,['теснить']
строение,['вид']
строить,['делать']
строй,['ряд']
стройный,"['согласный', 'величавый']"
строптивый,"['мятежный', 'навязчивый', 'усердный']"
строчить,"['обшивать', 'торочить']"
структура,['вид']
стужа,"['жар', 'тепло']"
ступать,['идти']
ступень,"['качество', 'разряд']"
стучать,"['наказывать', 'убивать', 'ударять']"
стыд,['стыдиться']
стыдить,"['пристыжать', 'корить', 'усовещивать', 'срамить', 'позорить', 'ругать', 'конфузить']"
стыдиться,['смущаться']
стыдливый,['скромный']
стычка,"['битва', 'набег', 'спор']"
стяжать,['зарабатывать']
субъект,['единица']
субъективный,"['общий', 'официальный']"
суд,"['мнение', 'суждение', 'испытание']"
судилище,"['мнение', 'суждение', 'испытание']"
судить,"['думать', 'выводить', 'критиковать']"
судиться,"['вести процесс', 'вести тяжбу', 'тягаться']"
судьба,"['судьбина', 'рок', 'удел', 'жребий', 'доля', 'участь', 'счастье', 'будущность', 'грядущее', 'предназначение', 'предопределение', 'провидение']"
судья,['критик']
суеверие,"['предрассудок', 'поверье', 'предубеждение']"
суеверный,"['предубежденный', 'мнительный']"
суета,"['суетность', 'тщета', 'ничтожность', 'дым', 'тлен', 'мишура']"
суетиться,"['метаться', 'хлопотать', 'егозить', 'елозить', 'вертеться', 'юлить', 'бросаться во все стороны', 'пороть горячку']"
суетливый,"['блажной', 'мятежный', 'шалун']"
суетный,"['неосновательный', 'бесполезный', 'праздный']"
суждение,"['изречение', 'мнение', 'критика', 'приговор']"
сумасбродный,"['безумный', 'своенравный', 'сердитый']"
сумасшедший,"['безумный', 'глупый']"
суметь,['хитрить']
сумма,"['запас', 'следствие']"
сумятица,"['тревога', 'мятеж']"
сундук,"['жестянка', 'коробка']"
супруг,"['муж', 'благоверный', 'сожитель']"
супружеский,"['брачный', 'марьяжный', 'матримониальный']"
супружество,['жениться']
суровый,['теснить']
сутолока,"['тревога', 'мятеж']"
суть,"['главный', 'содержание']"
сухой,"['поджарый', 'сухопарый']"
сухопарый,['поджарый']
сухощавый,"['поджарый', 'сухопарый']"
существо,['человек']
существовать,"['казаться', 'становиться', 'являться', 'присутствие']"
сущность,"['главный', 'содержание']"
сфера,"['общество', 'коллекция']"
схватка,"['битва', 'набег', 'спор']"
сходить с ума,"['обезуметь', 'помешаться', 'рехнуться', 'тронуться', 'свихнуться', 'спятить с ума', 'лишиться ума', 'одуреть', 'ошалеть', 'взбеситься']"
сходка,"['соединение', 'общество', 'совет', 'куча', 'стадо', 'толпа']"
сходный,"['как', 'одинаковый']"
сходство,['соответствие']
схожий,"['как', 'одинаковый']"
сцена,['произносить']
сцепиться,"['враждовать', 'равняться', 'спорить']"
счастливый,"['удачный', 'веселый']"
счастье,"['судьба', 'удача']"
счет,['разделаться']
считать,"['думать', 'рассчитывать', 'ценить']"
сшибка,"['битва', 'набег', 'спор']"
съезд,"['соединение', 'общество', 'совет', 'куча', 'стадо', 'толпа']"
сын,"['плод', 'малолеток']"
сюжет,"['вещество', 'суть']"
табун,"['толпа', 'куча']"
тавро,['приказ']
таинственный,['открытый']
таить,"['закрывать', 'молчать']"
тайна,"['секрет', 'таинство', 'мистерия', 'подноготная']"
тайно,"['секретно', 'негласно', 'под секретом', 'скрытно', 'конфиденциально', 'келейно', 'шитокрыто', 'под спудом', 'инкогнито']"
тайный,['открытый']
так как,['вследствие']
так себе,"['небрежно', 'посредственный']"
такой же,"['как', 'одинаковый']"
такса,['достоинство']
такт,['бестактность']
тактика,['как']
тактичный,"['грубый', 'невежа', 'неблаговоспитанный']"
талант,"['годность', 'дееспособность', 'работоспособность', 'кредитоспособность', 'правоспособность']"
талантливость,"['годность', 'дееспособность', 'работоспособность', 'кредитоспособность', 'правоспособность']"
талантливый,['бездарность']
талисман,"['амулет', 'ладанка']"
тамошний,['чужой']
танец,"['пляска', 'вертеж']"
танцевать,['прыгать']
танцовщик,"['танцовщица', 'танцорка', 'плясунья', 'попрыгунья', 'балерина', 'балетчица', 'баядерка', 'корифейка']"
тараторить,"['врать', 'говорить', 'беседовать']"
тариф,['достоинство']
тартар,['беспорядок']
таскать,['беременная']
тасовать,"['перемешивать', 'размешивать', 'смешивать', 'перепутывать', 'спутывать', 'переставлять', 'перетасовать', 'взбалтывать']"
тащить,['волочить']
тащиться,['идти']
тварь,['человек']
твердость,['вероломство']
твердый,['упрямый']
творение,['человек']
творец,['зачинщик']
творить,"['выделывать', 'готовить', 'причинять', 'работать', 'строить']"
театр,"['подмостки', 'сцена', 'эстрада', 'балаган']"
телега,['повозка']
тем более,"['тем паче', 'благо', 'подавно', 'кольми паче']"
тем не менее,['хотя']
тема,"['вещество', 'суть']"
темница,['кутузка прост']
темнота,"['тьма', 'темень', 'потемки', 'мгла', 'мрак']"
темный,"['неясный', 'подозрительный']"
тенета,['козни']
теоретик,['практичный']
теоретический,"['настоящий', 'духовный']"
теория,['наука']
теперешний,"['прошедший', 'будущий']"
теперь,"['ныне', 'нынче', 'сегодня', 'сейчас', 'днесь', 'в настоящее время']"
теплый,['откровенный']
терзание,"['болезнь', 'неприятность']"
терзать,"['ослаблять', 'обжигать']"
термин,"['звание', 'эпитет']"
тернистый,"['сложный', 'замысловатый', 'головоломный']"
терпеливый,['кроткий']
терпение,['горячность']
терпеть,"['бедствовать', 'страдать']"
терять,"['разоряться', 'тратить']"
теснить,"['обижать', 'давить', 'обременять']"
тесный,"['узкий', 'сжатый', 'ограниченный', 'плотный', 'интенсивный', 'компактный']"
течь,['лить']
тешить,"['забавлять', 'удовлетворять']"
тешиться,"['желать', 'искать', 'намереваться', 'усердствовать']"
тип,"['круг', 'сословие', 'степень', 'часть']"
тиран,"['безжалостный', 'злой', 'тяжкий']"
титанический,"['безграничный', 'обширный']"
титул,"['звание', 'эпитет']"
тихий,"['медленный', 'молчаливый', 'кроткий', 'тайный']"
тихо,"['тайный', 'молчаливый']"
тихоня,['воздержный']
тишина,['шум']
тленный,['непрочный']
то есть,"['именно', 'как то', 'или', 'сиречь', 'иначе', 'иначе говоря', 'другими словами']"
товарищ,"['друг', 'участник', 'помощник']"
товарищество,"['сословие', 'стадо', 'толпа']"
тогда,"['в то время', 'тем временем', 'о ту пору', 'между тем', 'тут', 'тутто', 'в этом случае']"
тождество,['соответствие']
толк,"['сословие', 'стадо', 'толпа']"
толкать,['двигать']
толкование,"['объяснение', 'изъяснение', 'пояснение', 'разъяснение', 'освещение', 'иллюстрация', 'комментарий', 'мотивировка']"
толкотня,"['тревога', 'мятеж']"
толпа,"['общество', 'стадо']"
толпиться,['собираться']
толстеть,['толстый']
толстый,"['полновесный', 'массивный', 'вальяжный', 'толстенный прост']"
толчок,"['начало', 'побуждение', 'придирка', 'беспричинно']"
только,['не более как']
том,['единица']
томиться,['терпеть']
тонкий,"['красный', 'чувствительный']"
тонуть,"['умирать', 'кончаться']"
топить,['вонзать']
топь,"['болото', 'топкое место', 'трясина', 'грязь', 'лужа']"
торговец,['кулак']
торговый,"['купеческий', 'промышленный', 'торгашеский', 'коммерческий', 'меркантильный']"
торжественный,['величавый']
торжество,['будень']
торжествовать,['веселиться']
торжище,"['рынок', 'базар', 'торг', 'ярмарка']"
тормоз,"['затруднение', 'остановка', 'оковы']"
торопить,['возбуждать']
торопиться,['торопить']
торопливый,"['близкий', 'бойкий', 'временный', 'горячий', 'спешный']"
тоска,['веселье']
тосковать,['печалиться']
тост,['слово']
точка,"['степень', 'конец']"
точно,['как']
точность,['исправность']
точный,['вольный']
тошнить,['неприятный']
тощий,"['поджарый', 'сухопарый']"
трава,"['травка', 'былье', 'былинка', 'зелень', 'зелье', 'злак', 'мурава', 'муравка']"
травля,"['гонение', 'преследование', 'притеснение', 'стеснение', 'угнетение', 'ограничение в правах']"
транжирить,"['мотать', 'терять']"
трапеза,"['пища', 'есть']"
трата,['убыток']
тратить,"['мотать', 'терять']"
треба,['святотатство']
требование,"['иск', 'спрос', 'домогательство', 'притязание', 'претензия', 'призыв', 'приглашение', 'вызов', 'зов', 'клич']"
требовательный,['теснить']
требовать,['взыскивать']
тревога,['беспорядок']
тревожить,['встревожить']
тревожиться,['встревожиться']
тревожный,['опасный']
трезвый,"['воздержный', 'здравый']"
трек,['место']
трепетать,"['беспокоиться', 'боязнь', 'испугаться', 'тревожиться']"
трещина,"['прокол', 'течь', 'свищ']"
триумф,['порицание']
трогательный,['умилительный']
трогать,"['возбуждать', 'задирать', 'умилять']"
тропа,['путь']
трость,"['багета', 'дранка', 'лучина', 'планка', 'щепа']"
труд,"['действие', 'занятие']"
трудиться,"['делать', 'заниматься', 'стараться']"
трудный,"['сложный', 'замысловатый', 'головоломный']"
трудолюбивый,['заботливый']
труженик,"['служащий', 'раб']"
трунить,"['насмехаться', 'шутить']"
труп,"['падаль', 'мертвечина', 'дохлятина', 'стерва']"
трусить,"['беспокоиться', 'боязнь', 'испугаться', 'тревожиться']"
трусливый,['осторожный']
трусость,['храбрость']
трусца,"['рысь', 'рысца', 'галоп', 'карьер', 'иноходь']"
труха,"['худой', 'старый']"
трущоба,"['пансион', 'интернат', 'общежитие', 'заведение', 'монастырь', 'фаланстер']"
трясина,"['болото', 'топь', 'топкое место', 'грязь', 'лужа']"
трясти,['толкать']
трястись,['бояться']
туз,"['влиятельный', 'непобедимый']"
туземец,"['иностранец', 'чужой']"
туземный,['чужой']
туман,"['мгла', 'пары', 'облако', 'туча']"
туманный,"['бледный', 'глухой', 'двусмысленный', 'загадочный', 'замысловатый', 'матовый', 'расплывчатый', 'таинственный']"
тунеядец,['бездельник']
тупица,"['способный', 'гений']"
тупой,['глупый']
турист,['скиталец']
турне,"['дорога', 'путешествие', 'способ']"
тусклый,"['неясный', 'подозрительный']"
туча,"['облако', 'туман']"
тучный,"['полновесный', 'массивный', 'вальяжный', 'толстенный прост']"
тщание,"['забота', 'попытка', 'требование']"
тщательно,['как']
тщательный,['небрежный']
тщедушный,"['поджарый', 'сухопарый']"
тщеславие,"['скромность', 'смирение']"
тщеславиться,"['важничать', 'рисоваться']"
тщета,"['суета', 'суетность', 'ничтожность', 'дым', 'тлен', 'мишура']"
тын,['забор']
тычина,"['древко', 'палка']"
тьма,"['темнота', 'темень', 'потемки', 'мгла', 'мрак']"
тюрьма,['кутузка прост']
тягаться,"['возражать', 'враждовать', 'соперничать', 'ссориться']"
тягостный,['отвращение']
тяготить,"['теснить', 'надоедать']"
тяжба,"['борьба', 'брань', 'дело', 'ссора']"
тяжелый,"['неприятный', 'трудный']"
тяжесть,['успокоиться']
тяжкий,"['важный', 'неприятный', 'трудный']"
тянуть,['волочить']
убавлять,['уменьшать']
убегать,['уходить']
убедительный,"['надежный', 'назидательный']"
убеждать,"['доказывать', 'возбуждать', 'льстить', 'склонять', 'соблазнять', 'советовать']"
убеждаться,"['придти к убеждению', 'вынести убеждение', 'уверяться']"
убежище,"['пансион', 'интернат', 'общежитие', 'заведение', 'монастырь', 'фаланстер']"
убивать,"['уничтожать', 'кончать']"
убийца,['мучитель']
убогий,['богатый']
убранство,"['галун', 'мишура', 'позумент']"
убывать,['спускаться']
убыль,['потеря']
убыток,"['вред', 'расход']"
убыточный,['вредный']
уважать,['продавать']
уважение,"['замечать', 'пренебрегать']"
уважительный,['простительный']
уведомление,"['известие', 'объявление']"
уведомлять,['оставлять в неизвестности']
увеличение,['умножение']
увеличивать,['прибавлять']
увеличиваться,['размножаться']
увертливый,"['догадливый', 'лицемерный', 'ловкий', 'сложный']"
увертываться,"['хитрить', 'мудрить', 'мудрствовать', 'вихлять', 'вилять', 'изворачиваться', 'лавировать', 'лисить', 'лукавить', 'маневрировать', 'жилить', 'жульничать', 'мошенничать', 'плутовать', 'умничать', 'фальшивить', 'финтить', 'философствовать', 'фокусничать', 'юлить', 'вертеть хвостом', 'вилять хвостом', 'употреблять увертки', 'кривить душой']"
уверять,['повторять']
увесистый,"['неприятный', 'трудный']"
увечить,['портить']
увечный,"['безрукий', 'безногий', 'слепой', 'хромой', 'колченогий']"
увещевать,"['доказывать', 'возбуждать', 'льстить', 'склонять', 'соблазнять', 'советовать']"
увиливать,['избавляться']
увлекательный,"['красный', 'милый', 'отличный']"
увлекать,['соблазнять']
увлекаться,"['горячиться', 'усердствовать']"
уволить,"['увольнять', 'освобождать', 'отпускать', 'отрешать', 'отставлять', 'отчислять', 'исключать', 'удалять', 'смещать', 'сменять', 'распускать', 'рассчитать']"
увольнение,['абшид']
увольнять,"['освобождать', 'отпускать', 'отрешать', 'отставлять', 'отчислять', 'исключать', 'удалять', 'смещать', 'сменять', 'распускать', 'рассчитать']"
увольняться,"['увольнять', 'отказываться']"
увядать,"['вянуть', 'блекнуть', 'линять', 'выцветать', 'бледнеть', 'отцветать', 'сохнуть']"
угадать,"['открывать', 'объявлять', 'объяснять']"
угадчик,"['пифия', 'оракул']"
углубление,"['бездна', 'морщина', 'отверстие']"
углубляться,"['думать', 'понимать']"
угнетать,"['обижать', 'давить', 'обременять']"
уговаривать,"['доказывать', 'возбуждать', 'льстить', 'склонять', 'соблазнять', 'советовать']"
уговор,"['дружба', 'дозволение', 'сходство']"
угодничать,"['ухаживать', 'уговаривать', 'хвалить']"
угождать,"['заботиться', 'льстить', 'попадать']"
угощать,"['потчевать', 'подносить', 'подавать', 'поить', 'честить']"
угрожать,['пугать']
угроза,"['острастка', 'стращание', 'застращивание', 'предостережение']"
угрызение совести,['жалеть']
угрюмый,['дичиться']
удаваться,['успевать']
удалец,"['храбрец', 'молодец', 'смельчак', 'хват', 'ера', 'сорвиголова']"
удалой,"['храбрец', 'безбоязненный', 'смелый']"
удаль,['смелость']
удальство,['смелость']
удалять,"['изгонять', 'увольнять', 'уничтожать']"
удаляться,"['отступать', 'нет']"
удар,['мордобитие']
ударять,['бить']
удача,['удаваться']
удачный,"['счастливый', 'блестящий']"
удел,"['судьба', 'судьбина', 'рок', 'жребий', 'доля', 'участь', 'счастье', 'будущность', 'грядущее', 'предназначение', 'предопределение', 'провидение']"
удерживать,"['возбранять', 'мешать', 'усмирять']"
удерживаться,"['воздерживаться', 'избегать']"
удивительный,"['необыкновенный', 'редкость']"
удивлять,['смущать']
удивляться,['испугаться']
удобный,['приспособлять']
удобство,"['комфорт', 'довольство']"
удовлетворение,['воздаяние']
удовлетворительный,['хороший']
удовлетворять,"['воздавать', 'исполнять', 'радовать', 'разделываться', 'успокаивать']"
удовлетворяться,"['довольствоваться', 'обходиться', 'ограничиваться', 'пробавляться', 'быть довольным']"
удовольствие,['восторг']
удостаивать,['презирать']
удостаиваться,['сподобиться']
удосуживаться,"['собраться', 'улучить время', 'урвать время']"
удружить,"['услуживать', 'оказать услугу', 'угождать']"
удручать,"['теснить', 'надоедать']"
уединиться,['один']
ужасный,['опасный']
уживчивый,"['кроткий', 'послушный']"
ужимка,['коленце']
узел,"['связка', 'пачка', 'пук', 'пучок', 'букет', 'сноп', 'свясло', 'вязанка', 'вязка', 'бунт', 'кипа', 'вьюк', 'тюк', 'кисть', 'моток', 'место']"
узкий,"['тесный', 'сжатый', 'ограниченный', 'плотный', 'интенсивный', 'компактный']"
узнавать,"['испытывать', 'ориентироваться', 'понимать', 'учить']"
узор,"['галун', 'мишура', 'позумент']"
